Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
20/05/2016,493.95,495.7,488.1,490.8,490.6,5012902,24641.03
19/05/2016,501.75,501.75,489,490.1,490.5,5989236,29634.18
18/05/2016,498.5,503,495.25,500,501.1,8241793,41145.55
17/05/2016,490.7,505.5,490.3,502.75,503.35,8982435,45006.82
16/05/2016,492,493.65,477.25,488.7,486.45,5809867,28145.64
13/05/2016,493.7,496.2,486.5,491.15,490.65,7426191,36413.77
12/05/2016,498.6,506.9,490.6,494,492.55,13528266,67488.89
11/05/2016,482.6,499.35,480.25,497.8,498.2,21878712,108398.73
10/05/2016,479,489,478.15,487,487.95,12131886,58721.37
09/05/2016,465.8,478,461.65,477.5,477.1,10228014,48110.35
06/05/2016,461,464.05,459,461.95,461.45,4804806,22153.48
05/05/2016,463,467.3,458.45,461.35,461.05,8736141,40339.66
04/05/2016,466,470,460.25,464.95,462.45,8777977,40697.65
03/05/2016,473.9,475,466.3,470.5,470.55,8097969,38161.11
02/05/2016,474.35,479,468.45,472.1,471.8,9439328,44596.06
29/04/2016,466.75,477.45,465.05,471,472.4,10883473,51382.27
28/04/2016,463,471.85,461.55,466.15,468.05,16457436,76843.11
27/04/2016,461.3,473.5,458.05,464.25,465.5,29544825,138096.91
26/04/2016,470.1,484.9,463.65,477.8,480.2,12685893,60082.75
25/04/2016,474,477.35,465,472.2,469.9,7474910,35084.57
22/04/2016,465.6,478.5,462.1,474.8,475.85,7323373,34517.59
21/04/2016,463.8,472.75,463,465.85,467.95,11717618,54958.19
20/04/2016,446.1,460.65,444.35,458.85,459.1,10775664,48998.72
18/04/2016,444.95,446.05,437.4,445.3,445.25,6674315,29534.98
13/04/2016,440.05,445.3,438.1,439.5,440.5,9091282,40190.23
12/04/2016,430.5,436.45,429.4,434.6,434.05,5586212,24213.65
11/04/2016,423.9,431.9,417.5,430.1,429.8,6221772,26454.77
08/04/2016,426.7,427.35,420.05,422.65,421.6,6881318,29044.95
07/04/2016,427.75,431.8,424.9,426.05,426.65,5374072,23043.56
06/04/2016,433.3,436.3,423.1,427,424.65,7457831,31874.02
05/04/2016,443.4,449.5,431,431.3,432.6,12100258,53204.88
04/04/2016,451.5,451.55,442.1,445.2,444.75,5347581,23842.98
01/04/2016,440.9,452,440.05,449.6,449.9,8827751,39501.77
31/03/2016,443.7,449,438.2,445.5,444.15,12671936,56246.01
30/03/2016,433.3,445.7,432.1,444,444.25,9551121,41980.56
29/03/2016,423.9,432.9,422.4,429,429.45,6674980,28608.49
28/03/2016,437.85,438.6,419.8,425.5,422.9,9200929,39526.6
23/03/2016,439.25,441.25,435.1,437.85,437.5,5018310,21957.5
22/03/2016,447,447.6,434.3,440.8,441.25,8004834,35360.79
21/03/2016,439,445.5,437.9,444.55,444.5,8910574,39412.93
18/03/2016,429.95,437.6,429.1,436.85,436.1,6675930,28914.06
17/03/2016,430,435,425.5,426.65,428.15,11080947,47693.12
16/03/2016,419,426.35,411,425.9,424.6,8290044,34694.21
15/03/2016,417.5,421.75,416.1,418.8,418.85,8188560,34318.8
14/03/2016,417.6,422.25,413.1,416.5,415.45,6963673,29060.85
11/03/2016,413.85,421.95,408.25,412.9,412.8,8348484,34648.93
10/03/2016,417.5,420,410.6,412.55,413,5631550,23328.63
09/03/2016,409,418.2,407.5,416.5,416.85,8437253,35042.79
08/03/2016,415.6,423.05,408.8,411.3,411.75,6921273,28715.96
04/03/2016,418.15,418.15,409.25,417.5,416.05,8992492,37252.24
03/03/2016,411.35,419,407.1,415.9,417.15,14677533,60481.37
02/03/2016,400,411.8,400,407,407.25,15332044,62499
01/03/2016,380.1,393.2,380.1,392,392,12822550,49755.03
29/02/2016,387,391.65,374,376.8,375.75,82022905,312103.62
26/02/2016,385,390.3,382.15,386.4,386.35,9588881,37077.62
25/02/2016,386.1,387.8,377.45,380,378.2,9491615,36302.92
24/02/2016,385,391,377.25,388,386.65,11983475,46109.21
23/02/2016,397.9,397.9,383.25,384.9,385.15,9955791,38739.54
22/02/2016,395,398.75,391.05,396.35,397.15,10284642,40700.31
19/02/2016,395.6,396.9,390,392.2,392.5,12915275,50705.95
18/02/2016,410.2,412.1,391.6,397.2,398.05,12069460,48572.87
17/02/2016,406.9,406.9,394.75,403.95,403.1,10197761,40875.3
16/02/2016,420.8,422.5,405,405,405.8,12445006,51439.23
15/02/2016,395.65,420,395.65,414,417.65,13964589,57515.45
12/02/2016,389.4,395.95,379.1,390.35,391.1,28434501,110088.2
11/02/2016,392.9,396.75,373.3,376.35,377.2,8076824,31197.27
10/02/2016,397.9,398,385.35,395.8,393.6,10922352,42823.68
09/02/2016,401,405.9,396,398.85,399.9,6550274,26340.74
08/02/2016,401,417.95,401,406.4,408.55,11996680,49390.24
05/02/2016,384.7,405,384.25,402.85,399.55,11677917,46067
04/02/2016,385.75,386.6,373.35,385.8,382.75,11472602,43714.62
03/02/2016,387,390,379.15,380,380.55,10077279,38654.67
02/02/2016,399,404.45,388.6,391.1,390.9,12131028,48139.76
01/02/2016,410,410.35,394.5,399.2,399.3,10700914,42873.04
29/01/2016,396,409.8,393.25,409.6,408.4,13667701,55100.73
28/01/2016,416,416.9,402.4,408.3,405.65,9370465,38278.27
27/01/2016,424.1,426.5,411.6,415,415.4,8648945,36002.85
25/01/2016,429.75,429.75,415.2,419.15,420.85,10252421,42980.17
22/01/2016,419.4,427.65,414.6,425,424.15,15009103,63335.6
21/01/2016,400,412.45,397.7,409,409.15,28200956,114511.6
20/01/2016,385.6,393.4,374.65,392,387.6,15605644,59794.43
19/01/2016,376,396,376,396,393,14215698,55299.83
18/01/2016,372.25,383.35,366.75,374.1,373.2,14117119,53144.06
15/01/2016,392.45,395.85,369,372.85,374.25,13178892,50510.7
14/01/2016,394.8,402,388.75,389.8,390.6,11776737,46390.63
13/01/2016,410,411.45,392.45,405.2,406.7,15873927,63897.96
12/01/2016,419.8,420.65,401,406.75,406.1,13070476,53141.88
11/01/2016,410,423.4,407.4,418.85,417.2,10352347,43191.74
08/01/2016,413.5,418.75,410,416.1,413.7,11307470,46734.41
07/01/2016,425,425.15,407,409,409.25,13787371,57168.69
06/01/2016,439.3,439.3,430,430.55,430.7,5756267,25025.5
05/01/2016,439.9,439.9,433.6,435.6,436.45,5579449,24363.37
04/01/2016,448.9,448.9,436.15,436.15,438.4,5862854,25850.45
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
